time, inclination mouse, inclination filtered, inclination sensor, orientation mouse, orientation filtered, orientation sensor
62.19, 6.0000, 9.4825, 16.4604, 10.0000, 72.4947, 247.7039
62.19, 6.0000, 9.4650, 16.4367, 10.0000, 72.1821, 247.6989
62.20, 6.0000, 9.4476, 16.4759, 10.0000, 71.8711, 247.3595
62.21, 6.0000, 9.4303, 16.3980, 10.0000, 71.5616, 246.8839
62.21, 6.0000, 9.4131, 16.3184, 10.0000, 71.2537, 246.5919
62.22, 6.0000, 9.3960, 16.2506, 10.0000, 70.9473, 246.3432
62.22, 6.0000, 9.3789, 16.1436, 10.0000, 70.6424, 245.9506
62.23, 6.0000, 9.3619, 16.0604, 10.0000, 70.3391, 245.4711
62.23, 6.0000, 9.3451, 16.0278, 10.0000, 70.0373, 245.2831
62.24, 6.0000, 9.3283, 15.9764, 10.0000, 69.7370, 244.9864
62.24, 6.0000, 9.3115, 15.9745, 10.0000, 69.4382, 244.7961
62.25, 6.0000, 9.2949, 15.9901, 10.0000, 69.1409, 244.7331
62.25, 6.0000, 9.2784, 16.0034, 10.0000, 68.8450, 244.6794
62.26, 6.0000, 9.2619, 15.9833, 10.0000, 68.5507, 244.2057
62.26, 6.0000, 9.2455, 15.9687, 10.0000, 68.2578, 243.8617
62.27, 6.0000, 9.2292, 15.9630, 10.0000, 67.9664, 243.7269
62.28, 6.0000, 9.2130, 15.9581, 10.0000, 67.6764, 243.6120
62.28, 6.0000, 9.1969, 15.9614, 10.0000, 67.3879, 243.5073
62.29, 6.0000, 9.1808, 15.8158, 10.0000, 67.1009, 243.1903
62.29, 6.0000, 9.1648, 15.7587, 10.0000, 66.8153, 243.0660
62.30, 6.0000, 9.1489, 15.6687, 10.0000, 66.5311, 242.8699
62.30, 6.0000, 9.1331, 15.6122, 10.0000, 66.2483, 242.4982
62.31, 6.0000, 9.1174, 15.5941, 10.0000, 65.9669, 242.2471
62.31, 6.0000, 9.1017, 15.5787, 10.0000, 65.6870, 242.0330
62.32, 6.0000, 9.0861, 15.5818, 10.0000, 65.4084, 241.2132
62.33, 6.0000, 9.0706, 15.5841, 10.0000, 65.1313, 240.6179
62.33, 6.0000, 9.0552, 15.5849, 10.0000, 64.8555, 240.3845
62.34, 6.0000, 9.0399, 15.5857, 10.0000, 64.5811, 240.1857
62.34, 6.0000, 9.0246, 15.7293, 10.0000, 64.3081, 239.6993
62.35, 6.0000, 9.0094, 15.8632, 10.0000, 64.0364, 239.3831
62.35, 6.0000, 8.9943, 15.9293, 10.0000, 63.7661, 239.2761
62.36, 6.0000, 8.9792, 16.0335, 10.0000, 63.4971, 239.1074
62.36, 6.0000, 8.9643, 16.0915, 10.0000, 63.2295, 239.0943
62.37, 6.0000, 8.9494, 16.1061, 10.0000, 62.9633, 239.1395
62.37, 6.0000, 8.9346, 16.1185, 10.0000, 62.6983, 239.1780
62.38, 6.0000, 8.9198, 15.9628, 10.0000, 62.4347, 238.7458
62.38, 6.0000, 8.9051, 15.8497, 10.0000, 62.1724, 238.4319
62.39, 6.0000, 8.8905, 15.8054, 10.0000, 61.9114, 238.3089
62.40, 6.0000, 8.8760, 15.7676, 10.0000, 61.6518, 238.2040
62.40, 6.0000, 8.8616, 15.7299, 10.0000, 61.3934, 238.0742
62.41, 6.0000, 8.8472, 15.6951, 10.0000, 61.1363, 238.0361
62.41, 6.0000, 8.8329, 15.6781, 10.0000, 60.8805, 238.0470
62.42, 6.0000, 8.8186, 15.6636, 10.0000, 60.6260, 238.0563
62.42, 6.0000, 8.8045, 15.6407, 10.0000, 60.3727, 238.0710
62.43, 6.0000, 8.7904, 15.4241, 10.0000, 60.1207, 237.8653
62.43, 6.0000, 8.7764, 15.3392, 10.0000, 59.8700, 237.7847
62.44, 6.0000, 8.7624, 15.2052, 10.0000, 59.6206, 237.6574
62.44, 6.0000, 8.7485, 15.1153, 10.0000, 59.3723, 237.5620
62.45, 6.0000, 8.7347, 15.0835, 10.0000, 59.1253, 237.5233
62.46, 6.0000, 8.7210, 15.0563, 10.0000, 58.8796, 237.4902
62.46, 6.0000, 8.7073, 14.9176, 10.0000, 58.6351, 237.0300
62.47, 6.0000, 8.6937, 14.8169, 10.0000, 58.3918, 236.6958
62.47, 6.0000, 8.6801, 14.7774, 10.0000, 58.1497, 236.5648
62.48, 6.0000, 8.6667, 14.7438, 10.0000, 57.9088, 236.4532
62.48, 6.0000, 8.6533, 14.4945, 10.0000, 57.6692, 236.0287
62.49, 6.0000, 8.6399, 14.4347, 10.0000, 57.4307, 235.9268
62.49, 6.0000, 8.6266, 14.3452, 10.0000, 57.1934, 235.9554
62.50, 6.0000, 8.6134, 14.2041, 10.0000, 56.9574, 236.0005
62.51, 6.0000, 8.6003, 14.1016, 10.0000, 56.7224, 236.0332
62.51, 6.0000, 8.5872, 14.0940, 10.0000, 56.4887, 236.1126
62.52, 6.0000, 8.5742, 14.0875, 10.0000, 56.2561, 236.1803
62.52, 6.0000, 8.5613, 13.9731, 10.0000, 56.0247, 235.9665
62.53, 6.0000, 8.5484, 13.8901, 10.0000, 55.7945, 235.8113
62.53, 6.0000, 8.5356, 13.8575, 10.0000, 55.5654, 235.7505
62.54, 6.0000, 8.5228, 13.8298, 10.0000, 55.3375, 235.6987
62.54, 6.0000, 8.5102, 13.8189, 10.0000, 55.1107, 235.5182
62.55, 6.0000, 8.4975, 13.8110, 10.0000, 54.8850, 235.3872
62.55, 6.0000, 8.4850, 13.8079, 10.0000, 54.6604, 235.3359
62.56, 6.0000, 8.4725, 13.7537, 10.0000, 54.4370, 235.0549
62.56, 6.0000, 8.4600, 13.7143, 10.0000, 54.2147, 234.8508
62.57, 6.0000, 8.4477, 13.6930, 10.0000, 53.9935, 234.5342
62.58, 6.0000, 8.4354, 13.6748, 10.0000, 53.7734, 234.2644
62.58, 6.0000, 8.4231, 13.5365, 10.0000, 53.5544, 233.3784
62.59, 6.0000, 8.4109, 13.4361, 10.0000, 53.3366, 232.7351
62.59, 6.0000, 8.3988, 13.3968, 10.0000, 53.1197, 232.4829
62.60, 6.0000, 8.3867, 13.3632, 10.0000, 52.9040, 232.2680
62.60, 6.0000, 8.3747, 13.4473, 10.0000, 52.6894, 231.8687
62.61, 6.0000, 8.3628, 13.5083, 10.0000, 52.4758, 231.5787
62.61, 6.0000, 8.3509, 13.5322, 10.0000, 52.2633, 231.4650
62.62, 6.0000, 8.3391, 13.5463, 10.0000, 52.0519, 231.3743
62.63, 6.0000, 8.3273, 13.5363, 10.0000, 51.8415, 231.3841
62.63, 6.0000, 8.3156, 13.4393, 10.0000, 51.6322, 231.0980
62.64, 6.0000, 8.3039, 13.3566, 10.0000, 51.4239, 230.8543
62.64, 6.0000, 8.2923, 13.2260, 10.0000, 51.2167, 230.4696
62.65, 6.0000, 8.2808, 13.1312, 10.0000, 51.0105, 230.1903
62.65, 6.0000, 8.2693, 13.0896, 10.0000, 50.8053, 230.0956
62.66, 6.0000, 8.2579, 13.0542, 10.0000, 50.6011, 230.0149
62.66, 6.0000, 8.2466, 13.0229, 10.0000, 50.3980, 229.0603
62.67, 6.0000, 8.2352, 13.0002, 10.0000, 50.1959, 228.3672
62.67, 6.0000, 8.2240, 12.9913, 10.0000, 49.9948, 228.0955
62.68, 6.0000, 8.2128, 12.9092, 10.0000, 49.7947, 227.3635
62.69, 6.0000, 8.2017, 12.7916, 10.0000, 49.5956, 226.5736
62.69, 6.0000, 8.1906, 12.7455, 10.0000, 49.3975, 226.2640
62.70, 6.0000, 8.1796, 12.7373, 10.0000, 49.2004, 226.2353
62.70, 6.0000, 8.1686, 12.7244, 10.0000, 49.0043, 226.1900
62.71, 6.0000, 8.1577, 12.7150, 10.0000, 48.8091, 226.1571
62.71, 6.0000, 8.1468, 12.6846, 10.0000, 48.6150, 225.8810
62.72, 6.0000, 8.1360, 12.6588, 10.0000, 48.4218, 225.6457
62.72, 6.0000, 8.1253, 12.6180, 10.0000, 48.2296, 225.2743
62.73, 6.0000, 8.1146, 12.5885, 10.0000, 48.0383, 225.0047
62.73, 6.0000, 8.1039, 12.5414, 10.0000, 47.8480, 224.7274
62.74, 6.0000, 8.0933, 12.4744, 10.0000, 47.6586, 224.2307
62.74, 6.0000, 8.0828, 12.4321, 10.0000, 47.4702, 223.8196
62.75, 6.0000, 8.0723, 12.4155, 10.0000, 47.2827, 223.6585
62.76, 6.0000, 8.0619, 12.3970, 10.0000, 47.0962, 223.4930
62.76, 6.0000, 8.0515, 12.3677, 10.0000, 46.9106, 223.2320
62.77, 6.0000, 8.0412, 12.3464, 10.0000, 46.7259, 223.0424
62.77, 6.0000, 8.0309, 12.3381, 10.0000, 46.5422, 222.9681
62.78, 6.0000, 8.0207, 12.3043, 10.0000, 46.3593, 222.8560
62.78, 6.0000, 8.0105, 12.2511, 10.0000, 46.1774, 222.6790
